URL,Title,Localisation,Price,Chambre,Salle de bain,Type,Secteur,Salons,Surface habitable,Age de bien,Etage,Ascenseur,Balcon,Chauffage,Climatisation,Concierge,Cuisine equipee,Duplex,Meuble,Parking,Securite,Terrasse
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_a_vendre_55729161.htm,Appartement a vendre,casablanca,1200000.0,3,2,Vendre,ain sebaa,3.0,102.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/ain_atig/appartements/Appartement_%C3%A0_vendre_87_m%C2%B2_%C3%A0_Temara_55729022.htm,Appartement à vendre 87 m² à Temara,temara,980000.0,2,1,Vendre,ain atig,1.0,87.0,2.0,1,False,True,False,False,True,False,False,False,True,False,False
https://www.avito.ma/fr/tamesna/appartements/appartement_titr%C3%A9_haute_standing_a_vendre__55728970.htm,appartement titré haute standing a vendre,tamesna,1183075.23080493,2,1,Vendre,toute la ville,2.0,176.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/berkane/appartements/magnifique_appartement_%C3%A0_berkane_55728838.htm,magnifique appartement à berkane,berkane,1152611.525668337,2,1,Vendre,toute la ville,2.0,169.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_62_m%C2%B2_%C3%A0_Casablanca_55728640.htm,Appartement à vendre 62 m² à Casablanca,casablanca,640000.0,2,1,Vendre,ain sebaa,2.0,62.0,2.0,4,True,True,False,False,True,False,False,False,True,False,True
https://www.avito.ma/fr/marjane_2/appartements/samir_1967_55728475.htm,samir 1967,meknès,260000.0,2,1,Vendre,marjane 2,2.0,55.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/la_ville_haute/appartements/Appartement_%C3%A0_vendre_108_m%C2%B2_%C3%A0_K%C3%A9nitra_55266960.htm,Appartement à vendre 108 m² à Kénitra,kénitra,980000.0,3,2,Vendre,la ville haute,1.0,108.0,3.0,4,True,True,False,True,True,False,False,False,True,False,False
https://www.avito.ma/fr/hay_al_farah/appartements/mon_appartement_duplex_%C3%A0_vendre__55728458.htm,mon appartement duplex à vendre,rabat,1490000.0,3,2,Vendre,hay al farah,3.0,101.0,3.0,3,False,True,False,False,True,False,True,False,False,False,False
https://www.avito.ma/fr/diour_jamaa/appartements/appartement_a_vendre_a_dyour_jamaa__55728423.htm,appartement a vendre a dyour jamaa,rabat,1601958.0225367541,3,2,Vendre,diour jamaa,3.0,110.0,3.0,5,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/gauthier/appartements/Appartement_Duplex_%C3%A0_Vendre___Gauthier_Casablanca_54997024.htm,Appartement Duplex à Vendre - Gauthier Casablanca,casablanca,4800000.0,2,1,Vendre,gauthier,2.0,440.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_200_m%C2%B2_%C3%A0_Mohammedia_55728278.htm,Appartement à vendre 200 m² à Mohammedia,mohammedia,1100000.0,3,1,Vendre,autre secteur,2.0,200.0,3.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/quartier_des_h%C3%B4pitaux/appartements/Appartement_%C3%A0_vendre_132_m%C2%B2_a_les_h%C3%B4pitaux__55728049.htm,Appartement à vendre 132 m² a les hôpitaux,casablanca,1400000.0,3,2,Vendre,quartier des hôpitaux,3.0,132.0,3.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/sidi_rahal/appartements/%D8%B4%D9%82%D8%A9_%D9%81%D9%8A%D9%87%D8%A7_%D8%AF%D8%B9%D9%85_%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A9_55728036.htm,??? ???? ??? ??????,sidi rahal,420000.0,2,1,Vendre,toute la ville,2.0,54.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/diour_jamaa/appartements/appartement_a_vendre_a_dyour_jamaa_Neuf__55727930.htm,appartement a vendre a dyour jamaa Neuf,rabat,1300000.0,2,1,Vendre,diour jamaa,2.0,78.0,2.0,1,True,True,False,False,True,False,False,False,True,False,False
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_86M_2EM_MANISMANE_740000_DH_55727900.htm,Appartement à vendre 86M 2EM MANISMANE 740000 DH,mohammedia,1275988.0991724194,2,1,Vendre,autre secteur,1.0,86.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/agdal/appartements/Appartement_%C3%A0_vendre_90_m%C2%B2_%C3%A0_Rabat_55171833.htm,Appartement à vendre 90 m² à Rabat,rabat,1500000.0,2,1,Vendre,agdal,2.0,90.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/hamria/appartements/Appartement_112_m%C2%B2_%C3%A0_vendre_au_centre_ville_Mekn%C3%A8s_55583210.htm,Appartement 112 m² à vendre au centre ville Meknès,meknès,840000.0,3,2,Vendre,hamria,3.0,112.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/massira_3/appartements/Appartement_97_m%C2%B2_%C3%A0_Temara_55504653.htm,Appartement 97 m² à Temara,temara,900000.0,2,2,Vendre,massira 3,1.0,97.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/said_hajji/appartements/%C3%80_Vendre_Appartement_de_R%C3%AAve_%C3%A0_Sal%C3%A9__Sa%C3%AFd_Hajji____55726871.htm,"À Vendre Appartement de Rêve à Salé, Saïd Hajji ??",salé,960000.0,3,2,Vendre,said hajji,1.0,104.0,3.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/martil/appartements/Appartement_%C3%A0_vendre_110_m%C2%B2_%C3%A0_Martil_55726827.htm,Appartement à vendre 110 m² à Martil,martil,950000.0,2,2,Vendre,toute la ville,2.0,110.0,2.0,1,False,True,False,True,True,False,False,False,False,False,False
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_57_m%C2%B2_%C3%A0_Bouznika_55726647.htm,Appartement à vendre 57 m² à Bouznika,bouznika,300000.0,2,2,Vendre,autre secteur,1.0,57.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/maamora/appartements/Appartement_%C3%A0_vendre_218_m%C2%B2_%C3%A0_K%C3%A9nitra_55726642.htm,Appartement à vendre 218 m² à Kénitra,kénitra,1900000.0,3,2,Vendre,maamora,3.0,160.0,3.0,5,True,True,False,False,False,False,False,False,True,False,True
https://www.avito.ma/fr/said_hajji/appartements/appartement_a_vendre__55726632.htm,appartement a vendre,salé,180000.0,1,1,Vendre,said hajji,1.0,180.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/centre/appartements/Appartement_%C3%A0_vendre_129_m%C2%B2_%C3%A0_F%C3%A8s_53251836.htm,Appartement à vendre 129 m² à Fès,fès,1030000.0,3,3,Vendre,centre,3.0,129.0,3.0,3,True,True,True,True,True,False,False,False,True,False,True
https://www.avito.ma/fr/massira_2/appartements/Appartement_%C3%A0_vendre_57_m%C2%B2_%C3%A0_Marrakech_55726519.htm,Appartement à vendre 57 m² à Marrakech,marrakech,1172784.0193655982,3,3,Vendre,massira 2,1.0,57.0,3.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/la_gironde/appartements/appartement_a_vendre_centre_de_Casablanca__55714562.htm,appartement a vendre centre de Casablanca,casablanca,2100000.0,3,3,Vendre,la gironde,3.0,164.0,3.0,2,True,True,True,True,True,False,True,False,True,False,True
https://www.avito.ma/fr/said_hajji/appartements/appartement_a_vendre_a_Sa%C3%AFd_Hajji__Hay_amal__55726116.htm,appartement a vendre a Saïd Hajji (Hay amal),salé,1010730.1731401582,3,3,Vendre,said hajji,1.0,48.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/vi/55732322.htm,Appartement a vendre jardin d 'agadir,agadir,1200000.0,2,2,Vendre,hay massira,1.0,83.0,2.0,4,True,True,True,False,True,False,False,False,True,False,True
https://www.avito.ma/vi/55630133.htm,Charmant Appartement à vendre 90 m² à Californie,casablanca,1000000.0,2,2,Vendre,californie,2.0,90.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/gu%C3%A9liz/appartements/jolie_appartement_a_vendre__55437303.htm,jolie appartement a vendre,marrakech,1400000.0,3,2,Vendre,guéliz,2.0,105.0,3.0,3,True,True,True,True,True,False,False,False,True,False,False
https://www.avito.ma/fr/californie/appartements/Appart__H_S_101_m2_R%C3%A9sidence_Portes_Californie_55725927.htm,Appart. H.S 101 m2 Résidence Portes Californie,casablanca,1200000.0,3,2,Vendre,californie,3.0,101.0,3.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/el_houda/appartements/appartement_F3_%C3%A0_vendre_%C3%A0_lhouda_55697885.htm,appartement F3 à vendre à lhouda,agadir,950000.0,3,3,Vendre,el houda,1.0,106.0,3.0,0,True,False,False,True,True,False,False,False,True,False,True
https://www.avito.ma/fr/gu%C3%A9liz/appartements/appartement_moderne_a_vendre__gueliz__55725380.htm,appartement moderne a vendre gueliz,marrakech,1760000.0,2,2,Vendre,guéliz,1.0,80.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/harhoura/appartements/Appartement_%C3%A0_vendre_a_Harhoura_55725151.htm,Appartement à vendre a Harhoura,temara,1500000.0,1,1,Vendre,harhoura,2.0,133.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False
https://www.avito.ma/fr/hay_riad/appartements/Tr%C3%A8s_jolie_appartement_a_vendre_a_hay_riad_55725126.htm,Très jolie appartement a vendre a hay riad,rabat,4000000.0,3,3,Vendre,hay riad,3.0,157.0,3.0,1,True,True,True,True,True,False,False,False,True,False,False
https://www.avito.ma/fr/hay_chmaou/appartements/Appartement_%C3%A0_vendre_96_m%C2%B2_%C3%A0_Sal%C3%A9_54573847.htm,Appartement à vendre 96 m² à Salé,salé,870000.0,3,2,Vendre,hay chmaou,1.0,96.0,3.0,2,False,True,False,True,True,False,False,False,True,False,False
https://www.avito.ma/fr/moulay_youssef/appartements/Appartement__55724875.htm,Appartement,tanger,1320477.5916959438,3,2,Vendre,moulay youssef,3.0,97.0,3.0,5,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/anfa/appartements/Appartement_%C3%A0_vendre_55724703.htm,Appartement à vendre,casablanca,1513061.1454201124,3,2,Vendre,anfa,3.0,64.0,3.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/saidia/appartements/Appartement_piscine_%C3%A0_vendre_a_saidia__30585988.htm,Appartement piscine à vendre a saidia,saidia,1173549.511587197,3,2,Vendre,toute la ville,1.0,100.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/saidia/appartements/Appartement_%C3%A0_vendre_%C3%A0_Saidia_garage_32457288.htm,Appartement à vendre à Saidia garage,saidia,1108270.1434373548,3,2,Vendre,toute la ville,1.0,85.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/saidia/appartements/%D8%B4%D9%82%D9%82_39_%D9%85%D9%84%D9%8A%D9%88%D9%86_%D8%A8%D8%A7%D9%84%D8%AF%D8%B9%D9%85_%D9%88_49_%D8%A8%D9%84%D8%A7_%D8%AF%D8%B9%D9%85_42874080.htm,??? 39 ????? ?????? ? 49 ??? ???,saidia,490000.0,2,1,Vendre,toute la ville,1.0,66.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/harhoura/appartements/grand_apparemment_%C3%A0_vendre_55159451.htm,grand apparemment à vendre,temara,3000000.0,3,2,Vendre,harhoura,2.0,207.0,3.0,0,True,False,False,True,True,False,False,False,True,False,True
https://www.avito.ma/fr/mabrouka/appartements/Appartement_a_vendre_vue_sur_la_rie_55566184.htm,Appartement a vendre vue sur la rie,marrakech,440000.0,2,1,Vendre,mabrouka,1.0,65.0,2.0,3,False,True,False,False,True,False,False,False,True,False,True
https://www.avito.ma/fr/centre/appartements/appartement_a_vendre_a_najma_r%C3%A9sidence_bennis_54951118.htm,appartement a vendre a najma résidence bennis,tanger,3350000.0,3,1,Vendre,centre,3.0,150.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/wifak/appartements/Appartement_%C3%A0_vendre_72_m%C2%B2_%C3%A0_Temara_55724489.htm,Appartement à vendre 72 m² à Temara,temara,650000.0,2,2,Vendre,wifak,1.0,72.0,2.0,3,False,False,False,False,False,False,False,False,False,False,True
https://www.avito.ma/fr/centre/appartements/_projet_appartements_a_vendre_route_de_rabat_55448581.htm,projet appartements a vendre route de rabat,tanger,1298130.5119374667,2,2,Vendre,centre,2.0,109.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/victoria/appartements/Appartement_%C3%A0_vendre_103m%C2%B2_victoria_%C3%A0_Bouskoura_55724277.htm,Appartement à vendre 103m² victoria à Bouskoura,bouskoura,9000.0,3,2,Vendre,victoria,3.0,103.0,3.0,2,True,True,False,True,True,False,False,False,True,False,False
https://www.avito.ma/fr/deroua/appartements/Appartement_%C3%A0_vendre_59_m%C2%B2_%C3%A0_Deroua_55724261.htm,Appartement à vendre 59 m² à Deroua,deroua,280000.0,2,1,Vendre,toute la ville,1.0,59.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/californie/appartements/Appartement_170_m%C2%B2_%C3%A0_Casablanca_54643715.htm,Appartement 170 m² à Casablanca,casablanca,1567357.1040051752,2,1,Vendre,californie,2.0,170.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/ain_atig/appartements/Vente_appartement_avec_facilit%C3%A9_55724041.htm,Vente appartement avec facilité,temara,1327282.7339005335,2,1,Vendre,ain atig,1.0,85.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/martil/appartements/Appartement_%C3%A0_vendre_32_m%C2%B2_%C3%A0_Martil_55724021.htm,Appartement à vendre 32 m² à Martil,martil,556393.2965664449,2,1,Vendre,toute la ville,1.0,32.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/agadir_melloul/appartements/Appartement_%C3%A0_vendre_85_m%C2%B2_%C3%A0_a%C3%AFt_melloul_agadir__55723806.htm,Appartement à vendre 85 m² à aït-melloul agadir,agadir melloul,500000.0,2,1,Vendre,toute la ville,1.0,85.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_de_70_m%C2%B2_Situ%C3%A9_%C3%A0_Anassi_Casablanca_55723595.htm,Appartement de 70 m² Situé à Anassi Casablanca,casablanca,600000.0,2,2,Vendre,autre secteur,2.0,70.0,2.0,3,True,True,False,False,True,False,False,False,True,False,True
https://www.avito.ma/fr/berrechid/appartements/appartement_a_vendre_fsidi_3mr_2em_%C3%A9tage_55723530.htm,appartement a vendre fsidi 3mr 2em étage,berrechid,420000.0,3,1,Vendre,toute la ville,1.0,80.0,3.0,2,False,True,False,False,False,False,False,False,False,False,True
https://www.avito.ma/fr/harhoura/appartements/Appartement_a_Harhoura__55723395.htm,Appartement a Harhoura,temara,850000.0,1,1,Vendre,harhoura,1.0,57.0,0.0,1,False,False,False,False,False,False,False,False,True,False,False
https://www.avito.ma/fr/centre_ville/appartements/tr%C3%A8s_belle_appartement_a_vendre__55722656.htm,très belle appartement a vendre,tanger,778419.2281262844,1,1,Vendre,centre ville,0.0,137.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/centre_ville/appartements/appartement_a_vendre_55722560.htm,appartement a vendre,mohammedia,565173.2921701332,1,1,Vendre,centre ville,1.0,88.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/hay_mohammadi/appartements/Appart_3_chambres_salon_en_vente_a_essafa_54395770.htm,Appart 3 chambres salon en vente a essafa,agadir,1200000.0,1,1,Louer,hay mohammadi,1.0,108.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_bien_fini_%C3%A0_vendre_hay_mohmadi_55551467.htm,Appartement bien fini à vendre hay mohmadi,agadir,500000.0,2,1,Vendre,hay mohammadi,1.0,47.0,2.0,2,False,True,False,False,False,False,False,False,True,False,False
https://www.avito.ma/fr/massar/appartements/Appartement_meuble_50_m2_a_hay__Mabrouka_31864611.htm,Appartement meuble 50 m2 a hay Mabrouka,marrakech,400000.0,1,1,Vendre,massar,1.0,50.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/A_saisir__Appartement_214_m%C2%B2_%C3%A0_Vendre_Belvedere_55355195.htm,A saisir- Appartement 214 m² à Vendre Belvedere,casablanca,1500000.0,3,3,Vendre,belvédère,3.0,214.0,3.0,3,False,True,False,True,True,False,False,False,False,False,True
https://www.avito.ma/fr/mabella/appartements/Appt_a_vendre_avenue_tadla_55721727.htm,Appt a vendre avenue tadla,rabat,2033000.0,2,1,Vendre,mabella,2.0,107.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/el_alia/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_Mohammedia_55721719.htm,Appartement à vendre 75 m² à Mohammedia,mohammedia,1123779.2013952574,2,1,Vendre,el alia,1.0,75.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/wifak/appartements/Appartement_%C3%A0_vendre_a_al_wifak_55693856.htm,Appartement à vendre a al wifak,temara,1100000.0,3,2,Vendre,wifak,1.0,89.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/vi/55732322.htm,Appartement a vendre jardin d 'agadir,agadir,1200000.0,2,2,Vendre,hay massira,1.0,83.0,2.0,4,True,True,True,False,True,False,False,False,True,False,True
https://www.avito.ma/vi/55656417.htm,Appartement à vendre 86 m² à Agadir,agadir,1058918.9992624493,2,2,Vendre,hay massira,1.0,86.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/route_d'immouzere/appartements/Appartement_%C3%A0_vendre_126_m%C2%B2_%C3%A0_F%C3%A8s_55721586.htm,Appartement à vendre 126 m² à Fès,fès,845000.0,3,2,Vendre,route d'immouzere,3.0,120.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/berrechid/appartements/Appartement_%C3%A0_vendre_114_m%C2%B2_%C3%A0_Berrechid_55721364.htm,Appartement à vendre 114 m² à Berrechid,berrechid,650000.0,3,2,Vendre,toute la ville,2.0,114.0,8.0,3,False,True,True,True,False,False,True,False,True,False,False
https://www.avito.ma/fr/a%C3%AFn_chock/appartements/appartement_a_vendre_economie__60m_3eme_etage__55721317.htm,appartement a vendre economie 60m 3eme etage,casablanca,560000.0,2,1,Vendre,aïn chock,2.0,60.0,2.0,3,False,True,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/sala_el_jadida/appartements/Appartement_%C3%A0_vendre_78_m%C2%B2_%C3%A0_Sal%C3%A9_55721244.htm,Appartement à vendre 78 m² à Salé,salé,820000.0,2,2,Vendre,sala el jadida,1.0,78.0,2.0,1,True,False,False,False,True,False,False,False,True,False,False
https://www.avito.ma/fr/amsernate/appartements/Appartement_a_vendre_68m2_pas_loin_du_centre__51321253.htm,Appartement a vendre 68m2 pas loin du centre,agadir,800000.0,2,1,Vendre,amsernate,1.0,64.0,2.0,1,False,True,False,False,False,False,False,False,True,False,False
https://www.avito.ma/fr/hay_mohammadi/appartements/appartement_a_vendre__55720930.htm,appartement a vendre,casablanca,500000.0,2,1,Vendre,hay mohammadi,2.0,72.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/a%C3%AFn_chock/appartements/appartement_a_vendre__55720815.htm,appartement a vendre,casablanca,1140221.6304748547,2,1,Vendre,aïn chock,2.0,58.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/quartier_de_l'oc%C3%A9an/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_Rabat_55720801.htm,Appartement à vendre 75 m² à Rabat,rabat,1200000.0,1,2,Vendre,quartier de l'océan,0.0,75.0,0.0,2,True,True,True,False,True,False,False,False,True,False,False
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_44_m%C2%B2_%C3%A0_Casablanca_54415709.htm,Appartement à vendre 44 m² à Casablanca,casablanca,480000.0,1,1,Vendre,ain sebaa,0.0,44.0,0.0,0,True,False,False,False,True,False,False,False,True,False,True
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_70_m%C2%B2_%C3%A0_Casablanca_55103984.htm,Appartement à vendre 70 m² à Casablanca,casablanca,700000.0,3,2,Vendre,ain sebaa,3.0,70.0,3.0,0,True,False,False,False,True,False,False,False,True,False,True
https://www.avito.ma/fr/quartier_de_l'oc%C3%A9an/appartements/Appartement_neuf_a_vendre__55720736.htm,Appartement neuf a vendre,rabat,1300000.0,2,2,Vendre,quartier de l'océan,2.0,80.0,2.0,2,True,True,False,False,True,False,False,False,True,False,False
https://www.avito.ma/fr/la_gironde/appartements/apt_chouka_lagironde__55623969.htm,apt chouka lagironde,casablanca,890000.0,2,2,Vendre,la gironde,2.0,94.0,2.0,2,True,True,False,False,False,False,False,False,True,False,False
https://www.avito.ma/fr/marjane/appartements/Appartement_meubl%C3%A9_%C3%A0_vendre___Offre_%C3%A0_ne_pas_rater_55707875.htm,Appartement meublé à vendre - Offre à ne pas rater,tanger,1370000.0,3,2,Vendre,marjane,3.0,111.0,3.0,8,True,True,True,True,True,False,False,False,True,False,True
https://www.avito.ma/fr/hay_salam/appartements/Appartement_a_vendre_pr%C3%A8s_de_la_province_sal%C3%A9__55720275.htm,Appartement a vendre près de la province salé,salé,1100000.0,2,1,Vendre,hay salam,2.0,130.0,2.0,2,False,True,False,False,True,False,False,False,False,False,True
https://www.avito.ma/fr/triangle_d'or/appartements/__APPARTEMENT_4CH_SL_A_VENDRE_A_SIJILMASSI_54723258.htm,APPARTEMENT 4CH SL A VENDRE A SIJILMASSI,casablanca,4400000.0,4,3,Vendre,triangle d'or,4.0,260.0,4.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/hay_essalam/appartements/appartement_a_vendre__55719828.htm,appartement a vendre,el jadida,400000.0,2,1,Vendre,hay essalam,1.0,54.0,2.0,2,True,False,False,False,True,False,False,False,True,False,False
https://www.avito.ma/fr/mimosas/appartements/Appartements_haut_standing_55719607.htm,Appartements haut standing,kénitra,1258623.893209462,2,1,Vendre,mimosas,2.0,155.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/el_houda/appartements/appartement_a_vendre__55719457.htm,appartement a vendre,agadir,460000.0,1,1,Vendre,el houda,1.0,52.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/el_houda/appartements/appartement_a_vendre__55719457.htm,appartement a vendre,agadir,460000.0,1,1,Vendre,el houda,1.0,52.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/val_fleuri/appartements/Appartement_%C3%A0_vendre_134_m%C2%B2_%C3%A0_Casablanca_55588377.htm,Appartement à vendre 134 m² à Casablanca,casablanca,1800000.0,3,2,Vendre,val fleuri,3.0,134.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/a%C3%AFn_borja/appartements/Appartement_%C3%A0_vendre_217_m%C2%B2_%C3%A0_Casablanca_55595022.htm,Appartement à vendre 217 m² à Casablanca,casablanca,1400000.0,3,2,Vendre,aïn borja,3.0,147.0,3.0,6,True,True,False,False,False,False,False,False,True,False,True
https://www.avito.ma/fr/sidi_allal_el_bahraoui/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_55719070.htm,Appartement à vendre 60 m²,sidi allal el bahraoui,390000.0,2,1,Vendre,toute la ville,1.0,60.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/hay_riad/appartements/Tres_jolie_appartement_a_vendre_a_hay_riad_55719001.htm,Tres jolie appartement a vendre a hay riad,rabat,2800000.0,3,2,Vendre,hay riad,3.0,134.0,3.0,2,False,False,True,False,True,False,False,False,True,False,False
https://www.avito.ma/fr/nouaceur/appartements/Appartement_%C3%A0_vendre_a_nouaceur__55718985.htm,Appartement à vendre a nouaceur,nouaceur,1230000.0,3,2,Vendre,toute la ville,1.0,127.0,3.0,2,True,True,True,True,False,False,False,False,True,False,False
https://www.avito.ma/fr/agdal/appartements/Appartement_a_vendre_a_avenue_hassan_2_55718984.htm,Appartement a vendre a avenue hassan 2,rabat,1703000.0,3,2,Vendre,agdal,3.0,131.0,3.0,1,True,False,True,False,True,False,False,False,False,False,True
https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_47_m%C2%B2_%C3%A0_OULFA_Casablanca__55718910.htm,Appartement à vendre 47 m² à OULFA Casablanca,casablanca,360000.0,1,1,Vendre,oulfa,0.0,47.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/guich_oudaya/appartements/Appartement_a_Vendre_%C3%A0_Temara__55593870.htm,Appartement a Vendre à Temara,rabat,1500000.0,3,2,Vendre,guich oudaya,3.0,144.0,3.0,1,False,True,False,False,True,False,False,False,True,False,True
https://www.avito.ma/fr/hay_riad/appartements/Appartement_%C3%A0_vendre_a_hay_Reyd_55718218.htm,Appartement à vendre a hay Reyd,rabat,1598037.49337491,3,2,Vendre,hay riad,3.0,140.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/ain_attig/appartements/bel_appartement__a_vedre_55718165.htm,bel appartement a vedre,ain attig,360000.0,3,1,Vendre,toute la ville,0.0,50.0,3.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/bourgogne/appartements/appartement_vide_pour_vendre__55718055.htm,appartement vide pour vendre,casablanca,1080000.0,2,1,Vendre,bourgogne,2.0,81.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/2_mars/appartements/CMN_MA_1782___Appartement_%C3%A0_vendre_%C3%A0_2_Mars_55717848.htm,CMN-MA-1782 - Appartement à vendre à 2 Mars,casablanca,1800000.0,3,2,Vendre,2 mars,3.0,154.0,3.0,5,True,True,False,False,False,False,False,False,False,False,True
https://www.avito.ma/fr/autre_secteur/appartements/A_VENDRE_UNE_APPARTEMENT__PREMIER_ETAGE_55507098.htm,A VENDRE UNE APPARTEMENT PREMIER ETAGE,meknès,560000.0,3,2,Vendre,autre secteur,3.0,84.0,3.0,1,False,False,False,True,False,False,False,False,False,False,False
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_79_m%C2%B2_avec_piscine_%C3%A0_Gueliz_32297476.htm,Appartement 79 m² avec piscine à Gueliz,marrakech,711000.0,2,2,Vendre,guéliz,1.0,79.0,2.0,3,True,False,False,False,False,False,False,False,True,False,False
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_81_m%C2%B2_avec_piscine_%C3%A0_Gueliz_34378506.htm,Appartement 81 m² avec piscine à Gueliz,marrakech,769500.0,2,1,Vendre,guéliz,1.0,81.0,2.0,3,True,False,False,False,False,False,False,False,True,False,False
